date,position,song,artist,popularity,duration_ms,album_type,total_tracks,is_explicit,album_cover_url
23-06-2025,18,I love you,Dadju & Tayc,65,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
23-06-2025,19,MAMI WATA,Gazo & Tiakola,73,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
23-06-2025,20,Tu connais,Werenoi,68,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
23-06-2025,21,Oh qu'elle est belle,Jul,70,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
23-06-2025,22,GARS DU ZOO,UZI,69,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
23-06-2025,23,CŒUR DE ICE,Naps,42,204080,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2739f16f57edecf1cf0c335e075
23-06-2025,24,Training Season,Dua Lipa,78,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
23-06-2025,25,Michael Jordan,DA Uzi,70,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
23-06-2025,26,Belong Together,Mark Ambor,88,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
23-06-2025,27,Faut pas,PLK,69,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
23-06-2025,28,Si No Estás,iñigo quintero,81,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
23-06-2025,29,Lose Control,Teddy Swims,88,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
23-06-2025,30,Ceux qu'on était,Pierre Garnier,58,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
23-06-2025,31,Too Sweet,Hozier,87,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
23-06-2025,32,Maudit,Werenoi,67,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
23-06-2025,33,The Door,Teddy Swims,81,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
23-06-2025,34,Nous on sait,Pierre Garnier,59,181053,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
23-06-2025,35,Casanova,Soolking & Gazo,73,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
23-06-2025,36,Avec classe (feat. Aya Nakamura & Trinix),Corneille & Aya Nakamura & Trinix,69,186071,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bc74132d7dc7929e022a7d4f
23-06-2025,37,TI TI TI,Gradur & SDM & Rsko,61,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
23-06-2025,38,Une histoire,Naza,44,173266,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273920ab0fa3fcec2b4593226f4
23-06-2025,39,Temps en temps,Zola & Koba LaD,64,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
23-06-2025,40,Parler tout bas,Bouss,59,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
23-06-2025,41,FLASHBACK,Favé,67,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
23-06-2025,42,TEXAS HOLD 'EM,Beyoncé,77,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
23-06-2025,43,Pyramide,Werenoi,67,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
23-06-2025,44,Dolce Camara,Booba,65,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
23-06-2025,45,42,Aya Nakamura,55,175842,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27363f63e5e89228b35d881e9c8
23-06-2025,46,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
23-06-2025,47,Stargazing,Myles Smith,89,172533,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
23-06-2025,48,Bottega,Eva,58,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
23-06-2025,49,LOCO,GIMS,60,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
23-06-2025,50,Mes Lovés,Ponko & Hamza,48,188717,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273631943a1b3bcf56d40297554
24-06-2025,1,Imagine,Carbonne,79,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
24-06-2025,2,SPIDER,GIMS & DYSTINCT,78,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
24-06-2025,3,Gata Only,FloyyMenor & Cris Mj,94,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
24-06-2025,4,Petit génie,Jungeli & Imen Es & Alonzo,75,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
24-06-2025,5,Mélanine,Heuss L'enfoiré,55,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
24-06-2025,6,Wayeh,THEODORT,67,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
24-06-2025,7,Aucune attache,KeBlack,73,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
24-06-2025,8,Hakayet,VEN1,60,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
24-06-2025,9,Espresso,Sabrina Carpenter,96,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
24-06-2025,10,Boucan (feat. Franglish),KeBlack & Franglish,74,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
24-06-2025,11,Beautiful Things,Benson Boone,88,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
24-06-2025,12,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,83,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
24-06-2025,13,Stumblin' In,CYRIL,85,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
24-06-2025,14,Position,Franglish,73,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
24-06-2025,15,I Don't Wanna Wait,David Guetta & OneRepublic,86,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
24-06-2025,16,I love you,Dadju & Tayc,65,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
24-06-2025,17,i like the way you kiss me,Artemas,93,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
24-06-2025,18,MAMI WATA,Gazo & Tiakola,73,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
24-06-2025,19,Confidences,Vacra & PLK,70,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
24-06-2025,20,Tu connais,Werenoi,68,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
24-06-2025,21,GARS DU ZOO,UZI,69,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
24-06-2025,22,Oh qu'elle est belle,Jul,70,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
24-06-2025,23,Training Season,Dua Lipa,78,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
24-06-2025,24,Si No Estás,iñigo quintero,81,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
24-06-2025,25,Lose Control,Teddy Swims,88,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
24-06-2025,26,Belong Together,Mark Ambor,88,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
24-06-2025,27,Casanova,Soolking & Gazo,73,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
24-06-2025,28,Michael Jordan,DA Uzi,70,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
24-06-2025,29,Ceux qu'on était,Pierre Garnier,58,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
24-06-2025,30,Faut pas,PLK,69,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
24-06-2025,31,Temps en temps,Zola & Koba LaD,64,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
24-06-2025,32,The Door,Teddy Swims,81,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
24-06-2025,33,FLASHBACK,Favé,67,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
24-06-2025,34,Maudit,Werenoi,67,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
24-06-2025,35,Avec classe (feat. Aya Nakamura & Trinix),Corneille & Aya Nakamura & Trinix,69,186071,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bc74132d7dc7929e022a7d4f
24-06-2025,36,Nous on sait,Pierre Garnier,59,181053,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
24-06-2025,37,Too Sweet,Hozier,87,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
24-06-2025,38,TI TI TI,Gradur & SDM & Rsko,61,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
24-06-2025,39,TEXAS HOLD 'EM,Beyoncé,77,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
24-06-2025,40,CŒUR DE ICE,Naps,42,204080,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2739f16f57edecf1cf0c335e075
24-06-2025,41,Parler tout bas,Bouss,59,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
24-06-2025,42,Une histoire,Naza,44,173266,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273920ab0fa3fcec2b4593226f4
24-06-2025,43,Pyramide,Werenoi,67,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
24-06-2025,44,Stargazing,Myles Smith,89,172533,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
24-06-2025,45,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
24-06-2025,46,Bottega,Eva,58,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
24-06-2025,47,LOCO,GIMS,60,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
24-06-2025,48,Dolce Camara,Booba,65,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
24-06-2025,49,Saiyan,Heuss L'enfoiré,62,189840,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273e867057ecb11903ffe53224b
24-06-2025,50,Mes Lovés,Ponko & Hamza,48,188717,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273631943a1b3bcf56d40297554
25-06-2025,1,Imagine,Carbonne,79,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
25-06-2025,2,SPIDER,GIMS & DYSTINCT,79,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
25-06-2025,3,Gata Only,FloyyMenor & Cris Mj,94,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
25-06-2025,4,Petit génie,Jungeli & Imen Es & Alonzo,75,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
25-06-2025,5,Mélanine,Heuss L'enfoiré,57,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
25-06-2025,6,Wayeh,THEODORT,68,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
25-06-2025,7,Aucune attache,KeBlack,73,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
25-06-2025,8,Hakayet,VEN1,64,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
25-06-2025,9,Espresso,Sabrina Carpenter,97,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
25-06-2025,10,Boucan (feat. Franglish),KeBlack & Franglish,74,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
25-06-2025,11,Beautiful Things,Benson Boone,88,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
25-06-2025,12,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,84,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
25-06-2025,13,Stumblin' In,CYRIL,86,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
25-06-2025,14,Position,Franglish,74,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
25-06-2025,15,I Don't Wanna Wait,David Guetta & OneRepublic,87,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
25-06-2025,16,I love you,Dadju & Tayc,66,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
25-06-2025,17,i like the way you kiss me,Artemas,93,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
25-06-2025,18,MAMI WATA,Gazo & Tiakola,74,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
25-06-2025,19,Confidences,Vacra & PLK,70,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
25-06-2025,20,Tu connais,Werenoi,69,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
25-06-2025,21,GARS DU ZOO,UZI,69,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
25-06-2025,22,Oh qu'elle est belle,Jul,70,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
25-06-2025,23,Training Season,Dua Lipa,79,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
25-06-2025,24,Si No Estás,iñigo quintero,81,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
25-06-2025,25,Lose Control,Teddy Swims,88,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
25-06-2025,26,Belong Together,Mark Ambor,89,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
25-06-2025,27,Casanova,Soolking & Gazo,74,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
25-06-2025,28,Michael Jordan,DA Uzi,70,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
25-06-2025,29,Ceux qu'on était,Pierre Garnier,58,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
25-06-2025,30,Faut pas,PLK,69,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
25-06-2025,31,Temps en temps,Zola & Koba LaD,65,153649,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273353d562215d48a6f5dbbeb45
25-06-2025,32,The Door,Teddy Swims,82,212648,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
25-06-2025,33,FLASHBACK,Favé,67,176120,album,15,TRUE,https://i.scdn.co/image/ab67616d0000b273bed20ca2a508148c3f8cffd8
25-06-2025,34,Maudit,Werenoi,67,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
25-06-2025,35,Avec classe (feat. Aya Nakamura & Trinix),Corneille & Aya Nakamura & Trinix,69,186071,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273bc74132d7dc7929e022a7d4f
25-06-2025,36,Nous on sait,Pierre Garnier,60,181053,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
25-06-2025,37,Too Sweet,Hozier,87,251424,album,20,FALSE,https://i.scdn.co/image/ab67616d0000b2733e1b212546dac35443735241
25-06-2025,38,TI TI TI,Gradur & SDM & Rsko,62,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
25-06-2025,39,TEXAS HOLD 'EM,Beyoncé,78,233456,album,27,TRUE,https://i.scdn.co/image/ab67616d0000b2731572698fff8a1db257a53599
25-06-2025,40,CŒUR DE ICE,Naps,49,204080,album,20,TRUE,https://i.scdn.co/image/ab67616d0000b2739f16f57edecf1cf0c335e075
25-06-2025,41,Parler tout bas,Bouss,60,201750,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2731664d57b9f230be7a34e4e3e
25-06-2025,42,Une histoire,Naza,51,173266,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273920ab0fa3fcec2b4593226f4
25-06-2025,43,Pyramide,Werenoi,68,208405,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
25-06-2025,44,Stargazing,Myles Smith,90,172533,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27381b12e1a0584e8ea7ba2ae4a
25-06-2025,45,BIRDS OF A FEATHER,Billie Eilish,95,210373,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b27371d62ea7ea8a5be92d3c1f62
25-06-2025,46,Bottega,Eva,59,178000,album,13,FALSE,https://i.scdn.co/image/ab67616d0000b2732a30ba77c1c02c7f8755d2b5
25-06-2025,47,LOCO,GIMS,60,161354,album,22,FALSE,https://i.scdn.co/image/ab67616d0000b273fae52135c3e8f4e74580a960
25-06-2025,48,Dolce Camara,Booba,65,178401,album,10,TRUE,https://i.scdn.co/image/ab67616d0000b27324b6493c8778514c3e275560
25-06-2025,49,Saiyan,Heuss L'enfoiré,63,189840,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273e867057ecb11903ffe53224b
25-06-2025,50,Mes Lovés,Ponko & Hamza,55,188717,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273631943a1b3bcf56d40297554
26-06-2025,1,Imagine,Carbonne,80,165775,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273c30a309dcc36ab8d5258c75b
26-06-2025,2,SPIDER,GIMS & DYSTINCT,79,188818,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b27359dc8da873a4aa6c2d6888ff
26-06-2025,3,Gata Only,FloyyMenor & Cris Mj,94,222000,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273c4583f3ad76630879a75450a
26-06-2025,4,Aucune attache,KeBlack,74,161977,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734554f6ef4b73557ab553bc21
26-06-2025,5,Mélanine,Heuss L'enfoiré,58,181973,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b27326914a6e0c0bf91815d0fc24
26-06-2025,6,Wayeh,THEODORT,68,148786,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273d726484fcdb087409ded0765
26-06-2025,7,Espresso,Sabrina Carpenter,97,175459,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273659cd4673230913b3918e0d5
26-06-2025,8,Boucan (feat. Franglish),KeBlack & Franglish,75,171216,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27378ed0170fe04ce8369809eb3
26-06-2025,9,Petit génie,Jungeli & Imen Es & Alonzo,76,217259,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b2737b6ae17633cbb6f9c1b5d4ac
26-06-2025,10,Hakayet,VEN1,65,158208,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b27313295a84f4cf446fab5553a9
26-06-2025,11,Beautiful Things,Benson Boone,88,180304,album,15,FALSE,https://i.scdn.co/image/ab67616d0000b273cc04ff3e70e146ba9abacf40
26-06-2025,12,The Sound of Silence - CYRIL Remix,Disturbed & CYRIL,84,185238,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2734c754a6761367bb96513c68c
26-06-2025,13,Stumblin' In,CYRIL,86,213363,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2739a903819d8a5d3c80c47734c
26-06-2025,14,Position,Franglish,74,141226,album,12,FALSE,https://i.scdn.co/image/ab67616d0000b273ecfbdb578028d4248ecdbe7d
26-06-2025,15,I Don't Wanna Wait,David Guetta & OneRepublic,87,149667,single,2,FALSE,https://i.scdn.co/image/ab67616d0000b2732f479a6c1825c1f29e0a3d49
26-06-2025,16,Confidences,Vacra & PLK,70,128197,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273926932217b903ec61c4ce2e9
26-06-2025,17,i like the way you kiss me,Artemas,94,142514,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273e67611dbbf69a90d0b6cb738
26-06-2025,18,I love you,Dadju & Tayc,66,237866,album,16,FALSE,https://i.scdn.co/image/ab67616d0000b273f0af4b473392e424af058137
26-06-2025,19,MAMI WATA,Gazo & Tiakola,74,233240,album,12,TRUE,https://i.scdn.co/image/ab67616d0000b2737dfe25eb478d69089abbaec1
26-06-2025,20,GARS DU ZOO,UZI,70,165586,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b2738957c7fcbd3b3a44213f8010
26-06-2025,21,Tu connais,Werenoi,69,169000,album,7,TRUE,https://i.scdn.co/image/ab67616d0000b2737fed909b45d0c711e00ef715
26-06-2025,22,Oh qu'elle est belle,Jul,70,220013,album,23,TRUE,https://i.scdn.co/image/ab67616d0000b273735f5c18f82a88d3e65abd61
26-06-2025,23,Training Season,Dua Lipa,79,209487,album,11,FALSE,https://i.scdn.co/image/ab67616d0000b273361debc2873b3aa493304b6d
26-06-2025,24,Michael Jordan,DA Uzi,70,223141,single,1,TRUE,https://i.scdn.co/image/ab67616d0000b273aed8622b122cd69944f478df
26-06-2025,25,Faut pas,PLK,70,138933,album,31,TRUE,https://i.scdn.co/image/ab67616d0000b273478b7d68b5755066144886e5
26-06-2025,26,Si No Estás,iñigo quintero,81,184061,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735cb9531348f45311cd6fb8df
26-06-2025,27,Lose Control,Teddy Swims,89,210688,album,10,FALSE,https://i.scdn.co/image/ab67616d0000b2731a0323cc23419360a34a3ace
26-06-2025,28,Belong Together,Mark Ambor,89,148317,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273ed71b8008aaa879622f8c3b5
26-06-2025,29,Une histoire,Naza,54,173266,album,14,TRUE,https://i.scdn.co/image/ab67616d0000b273920ab0fa3fcec2b4593226f4
26-06-2025,30,TI TI TI,Gradur & SDM & Rsko,63,200000,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b273d1ba96b4e68f2cb3faa1d24a
26-06-2025,31,Ceux qu'on était,Pierre Garnier,59,174426,album,14,FALSE,https://i.scdn.co/image/ab67616d0000b273309ead68a56fdbc235575eb0
26-06-2025,32,Casanova,Soolking & Gazo,74,189090,single,1,FALSE,https://i.scdn.co/image/ab67616d0000b2735e90edde8fea572f0400c369
26-06-2025,33,Maudit,Werenoi,67,197568,album,17,TRUE,https://i.scdn.co/image/ab67616d0000b273cb7db70068e16007c996e736
